dataid,local_10min,cleaning_systemC,cooling_systemC,lightning_system,milk_pumpC,vacuum_pumpC,osmoseF,coldroomF,water_pumpF,cooling_system_R,RO1,RO2,vacuum_pump1,vacuum_pump2,lightning_system_R
3,1/6/2022 16:10,,,,,,,,,4.4565975,0.1932898,0.2238134,0.5077988,0.4958725,-0.0018296
3,1/6/2022 16:20,,,,,,,,,0.8669842,0.2140787,0.1885012,0.4737355,0.4521645,-0.0018062
3,1/6/2022 16:30,,,,,,,,,0.0039348,0.1862052,0.1502521,0.4974908,0.4524161,-0.0021688
3,1/6/2022 16:40,,,,,,,,,0.0108732,0.2262323,0.1479633,0.498135,0.4505093,-0.0017474
3,1/6/2022 16:50,,,,,,,,,2.5535235,0.1863307,0.120279,0.4889857,0.3675191,-0.0020829
3,1/6/2022 17:00,,,,,,,,,1.2216119,0.1850772,0.2433997,0.4792485,0.4937257,-0.0016932
3,1/6/2022 17:10,,,,,,,,,0.0331985,0.2202691,0.1615119,0.5077779,0.513733,-0.0009573
3,1/6/2022 17:20,,,,,,,,,0.0744112,0.2001118,0.2271198,0.3785474,0.4812377,-0.0008638
3,1/6/2022 17:30,,,,,,,,,1.2828232,0.2207524,0.1796692,0.4029292,0.4755807,-0.0008934
3,1/6/2022 17:40,,,,,,,,,4.6757443,0.141371,0.234687,0.461902,0.4886808,-0.0006611
3,1/6/2022 17:50,,,,,,,,,2.475052,0.1344501,0.1805438,0.4694418,0.475506,-0.0015569
3,1/6/2022 18:00,,,,,,,,,1.7764799,0.2157796,0.1854502,0.4848925,0.4659647,-0.0017148
3,1/6/2022 18:10,,,,,,,,,4.552308,0.2034228,0.2495619,0.4676132,0.475762,-0.0021574
3,1/6/2022 18:20,,,,,,,,,0.8114497,0.2236242,0.1990003,0.4964852,0.4688074,-0.0018217
3,1/6/2022 18:30,,,,,,,,,0.0157525,0.0675562,0.2624623,0.0259592,0.4971503,-0.0017492
3,1/6/2022 18:40,,,,,,,,,1.742817,0.1175177,0.1923812,0.1521272,0.4750035,-0.0019724
3,1/6/2022 18:50,,,,,,,,,4.7584327,0.1281594,0.1929301,0.4128462,0.4661218,-0.0020381
3,1/6/2022 19:00,,,,,,,,,1.0742807,0.2403032,0.2164618,0.4847082,0.4831728,-0.0019029
3,1/6/2022 19:10,,,,,,,,,0.0208428,0.1570089,0.2639098,0.4122149,0.4962368,-0.0016782
3,1/6/2022 19:20,,,,,,,,,1.4708054,0.0990856,0.236203,0.4529585,0.4894873,-0.001792
3,1/6/2022 19:30,,,,,,,,,5.1329824,0.1921258,0.2216373,0.4484119,0.5024571,-0.0020402
3,1/6/2022 19:40,,,,,,,,,2.1116498,0.1063986,0.180521,0.2825403,0.4752504,-0.0054518
3,1/6/2022 19:50,,,,,,,,,0.0094616,0.0569245,0.2274678,0.0179667,0.4762633,-0.0067493
3,1/6/2022 20:00,,,,,,,,,0.0161647,0.2123876,0.1939062,0.4055643,0.461541,-0.0067048
3,1/6/2022 20:10,,,,,,,,,0.0240368,0.1928467,0.181458,0.478474,0.4265803,-0.0067416
3,1/6/2022 20:20,,,,,,,,,1.9895183,0.2352669,0.2526783,0.4886218,0.5298128,-0.0068012
3,1/6/2022 20:30,,,,,,,,,5.0526686,0.1533848,0.1803116,0.3195072,0.4651456,-0.0069642
3,1/6/2022 20:40,,,,,,,,,3.1531024,0.0656363,0.1917251,0.0546325,0.4862341,-0.0059715
3,1/6/2022 20:50,,,,,,,,,0.008742,0.1800992,0.1928436,0.3666951,0.4649814,-0.0041982
3,1/6/2022 21:00,,,,,,,,,0.0268745,0.1506484,0.246652,0.466117,0.5052838,-0.0017794
3,1/6/2022 21:10,,,,,,,,,2.3848369,0.2342835,0.2082223,0.4618607,0.3696633,-0.0020416
3,1/6/2022 21:20,,,,,,,,,5.3492192,0.2380992,0.2416999,0.5118279,0.4366075,-0.0017185
3,1/6/2022 21:30,,,,,,,,,5.2878124,0.2015277,0.2559983,0.493183,0.4906747,-0.0019939
3,1/6/2022 21:40,,,,,,,,,1.5362045,0.2451083,0.216744,0.4777919,0.4906811,-0.0017791
3,1/6/2022 21:50,,,,,,,,,0.0236396,0.2006284,0.2402921,0.458015,0.4914666,-0.0022779
3,1/6/2022 22:00,,,,,,,,,0.0734793,0.2320505,0.2755399,0.5098907,0.5156815,-0.0018787
3,1/6/2022 22:10,,,,,,,,,2.7640361,0.2417349,0.3010391,0.4893331,0.5391195,-0.0019213
3,1/6/2022 22:20,,,,,,,,,5.4940498,0.2125938,0.2376926,0.4982626,0.4971473,-0.0020669
3,1/6/2022 22:30,,,,,,,,,5.493687,0.1859337,0.2398896,0.4703005,0.5018865,-0.0019244
3,1/6/2022 22:40,,,,,,,,,5.3579734,0.2218446,0.1741924,0.4675416,0.4785891,-0.002077
3,1/6/2022 22:50,,,,,,,,,0.2752829,0.1897501,0.180702,0.4903929,0.4808185,-0.0016463
3,1/6/2022 23:00,,,,,,,,,0.0108824,0.1344648,0.1547047,0.3658928,0.3912411,-0.0021112
3,1/6/2022 23:10,,,,,,,,,-0.000393,0.1371551,0.2674582,0.9619516,0.5550395,-0.0017268
3,1/6/2022 23:20,,,,,,,,,-0.0005558,0.1425939,0.1488209,0.459611,0.5467079,-0.0018022
3,1/6/2022 23:30,,,,,,,,,0.0168691,0.1498253,0.2213984,0.4232871,0.4935574,-0.0020857
3,1/6/2022 23:40,,,,,,,,,0.0225368,0.2281861,0.2599725,0.5120628,0.498209,-0.0014502
3,1/6/2022 23:50,,,,,,,,,3.7078963,0.214705,0.1712516,0.5068027,0.4669511,-0.00096
3,2/6/2022 0:00,,,,,,,,,5.0407221,0.2552703,0.3036532,0.5159559,0.5169404,-0.0018935
3,2/6/2022 0:10,,,,,,,,,5.0161826,0.1798453,0.1479284,0.464668,0.3110782,-0.0021839
3,2/6/2022 0:20,,,,,,,,,0.8486531,0.2234172,0.1741525,0.4973535,0.3655984,-0.0019246
3,2/6/2022 0:30,,,,,,,,,0.0121556,0.2294028,0.1815973,0.5062059,0.4747187,-0.0019348
3,2/6/2022 0:40,,,,,,,,,0.0167595,0.1856062,0.2004239,0.4425497,0.4653691,-0.0019133
3,2/6/2022 0:50,,,,,,,,,2.8849159,0.107628,0.0600975,0.2171096,0.0143799,-0.0018922
3,2/6/2022 1:00,,,,,,,,,5.1039125,0.1671726,0.1843794,0.3506521,0.3045836,-0.0020514
3,2/6/2022 1:10,,,,,,,,,3.051932,0.0707923,0.1858805,0.2544627,0.4734501,-0.0021354
3,2/6/2022 1:20,,,,,,,,,0.0084765,0.2167718,0.2157028,0.5100688,0.5037551,-0.0019977
3,2/6/2022 1:30,,,,,,,,,-0.0002042,0.114958,0.1276854,0.4557986,0.4792231,-0.0020372
3,2/6/2022 1:40,,,,,,,,,-0.0001675,0.1172899,0.1181454,0.4057191,0.3858909,-0.0016921
3,2/6/2022 1:50,,,,,,,,,0.0083173,0.1198646,0.1870436,0.2867857,0.4392166,-0.0017133
3,2/6/2022 2:00,,,,,,,,,0.0078633,0.1809532,0.2391403,0.3789484,0.5383546,-0.0005162
3,2/6/2022 2:10,,,,,,,,,0.0078466,0.1448885,0.1694446,0.3499899,0.5076055,-0.0005823
3,2/6/2022 2:20,,,,,,,,,0.0218995,0.1692914,0.2759878,0.4679047,0.522896,-0.0001503
3,2/6/2022 2:30,,,,,,,,,0.0145817,0.1909371,0.2097685,0.4564891,0.4736498,-0.0014969
3,2/6/2022 2:40,,,,,,,,,1.8936133,0.0635209,0.1827482,0.4545811,0.4727458,-0.0004417
3,2/6/2022 2:50,,,,,,,,,4.639022,0.066454,0.1833529,0.452141,0.4802928,-0.0019664
3,2/6/2022 3:00,,,,,,,,,1.4991031,0.0634286,0.2411275,0.454101,0.4899104,-0.0018206
3,2/6/2022 3:10,,,,,,,,,0.0145743,0.2553587,0.183508,0.5296244,0.4642392,-0.001692
3,2/6/2022 3:20,,,,,,,,,0.0180826,0.2069761,0.1995317,0.4551591,0.4774564,-0.0018667
3,2/6/2022 3:30,,,,,,,,,0.0212713,0.1877133,0.1973261,0.5154255,0.48763,-0.0037525
3,2/6/2022 3:40,,,,,,,,,2.1570089,0.2415046,0.176897,0.5204724,0.4188371,-0.0064846
3,2/6/2022 3:50,,,,,,,,,5.2597972,0.1780217,0.2302146,0.4692299,0.4801168,-0.0062319
3,2/6/2022 4:00,,,,,,,,,5.2313395,0.1981372,0.121752,0.50265,0.4473911,0.0021084
3,2/6/2022 4:10,,,,,,,,,1.5654184,0.1926779,0.2037211,0.4963387,0.4664942,-0.0063081
3,2/6/2022 4:20,,,,,,,,,0.0251329,0.1850674,0.2277133,0.4811387,0.4169405,0.0122301
3,2/6/2022 4:30,,,,,,,,,0.0176718,0.1360747,0.1775988,0.4449842,0.4557751,0.1190715
3,2/6/2022 4:40,,,,,,,,,2.3989497,0.2482896,0.2123011,0.4978662,0.4823136,0.1190354
3,2/6/2022 4:50,,,,,,,,,4.492017,0.2397457,0.262984,0.5140533,0.530929,0.119302
3,2/6/2022 5:00,,,,,,,,,4.7088014,0.2444114,0.2045555,0.4815921,0.4677405,0.123469
3,2/6/2022 5:10,,,,,,,,,2.6718713,0.229128,0.2526945,0.5064539,0.4930685,0.1253383
3,2/6/2022 5:20,,,,,,,,,0.0092245,0.1704761,0.1957529,0.4863463,0.469895,0.1255012
3,2/6/2022 5:30,,,,,,,,,0.0269959,0.1651454,0.2593009,0.4748865,0.5105952,0.121244
3,2/6/2022 5:40,,,,,,,,,0.0110022,0.1628289,0.2073321,0.4873453,0.4814887,0.1218782
3,2/6/2022 5:50,,,,,,,,,0.0864702,0.191247,0.2672189,0.4903106,0.4930006,0.1239569
3,2/6/2022 6:00,,,,,,,,,2.7891668,0.2521201,0.2417059,0.4883967,0.4915315,0.1240205
3,2/6/2022 6:10,,,,,,,,,4.8046561,0.2235838,0.2229437,0.4851456,0.4617728,0.125594
3,2/6/2022 6:20,,,,,,,,,4.7647015,0.2697362,0.2240883,0.5212708,0.5122081,0.1260714
3,2/6/2022 6:30,,,,,,,,,4.7664184,0.1793697,0.2068592,0.4725169,0.4800114,0.127258
3,2/6/2022 6:40,,,,,,,,,2.8017654,0.2525071,0.2405002,0.477813,0.4949785,0.1283826
3,2/6/2022 6:50,,,,,,,,,0.062121,0.131479,0.24618,0.2128808,0.4366738,0.1280906
3,2/6/2022 7:00,,,,,,,,,-0.0005231,0.1614535,0.0868068,0.3796779,0.4437522,0.1255756
3,2/6/2022 7:10,,,,,,,,,0.0137722,0.1809275,0.2638158,0.43484,0.4997088,0.1285157
3,2/6/2022 7:20,,,,,,,,,0.0252,0.1736313,0.2726238,0.4183056,0.5222526,0.1284061
3,2/6/2022 7:30,,,,,,,,,0.0195195,0.2871368,0.1561838,0.3696427,0.2761792,0.1265488
3,2/6/2022 7:40,,,,,,,,,2.3212357,0.1874853,0.2683445,0.2336684,0.5116427,0.1257795
3,2/6/2022 7:50,,,,,,,,,4.6846006,0.169222,0.1968539,0.3702227,0.4006511,0.1267672
3,2/6/2022 8:00,,,,,,,,,4.704869,0.2403479,0.2040686,0.4885641,0.4387125,0.12413
3,2/6/2022 8:10,,,,,,,,,2.0476302,0.1970562,0.1985247,0.4691542,0.4239911,0.1223905
3,2/6/2022 8:20,,,,,,,,,0.0218032,0.2189822,0.1052586,0.4948813,0.2119894,0.1245823
3,2/6/2022 8:30,,,,,,,,,0.0094519,0.1958597,0.1200902,0.4790526,0.1606716,0.1242422
3,2/6/2022 8:40,,,,,,,,,0.021985,0.2027898,0.1018662,0.4639197,0.2249147,0.1278443
3,2/6/2022 8:50,,,,,,,,,0.0150118,0.2552206,0.1288059,0.5150664,0.2281306,0.1276821
3,2/6/2022 9:00,,,,,,,,,0.0204916,0.2517916,0.2627717,0.5205293,0.4596533,0.1284764
3,2/6/2022 9:10,,,,,,,,,4.3390017,0.1970338,0.2324764,0.4759639,0.4817328,0.1290704
3,2/6/2022 9:20,,,,,,,,,4.8925656,0.2790982,0.2107686,0.5298564,0.4803958,0.1284781
3,2/6/2022 9:30,,,,,,,,,4.664799,0.2030583,0.1095204,0.4909013,0.2450282,0.1287232
3,2/6/2022 9:40,,,,,,,,,3.0596563,0.146888,0.2611669,0.9486181,0.5303333,0.1285759
3,2/6/2022 9:50,,,,,,,,,-0.0005826,0.1777843,0.1552792,0.5359241,0.5576741,0.1282364
3,2/6/2022 10:00,,,,,,,,,0.0103459,0.2081587,0.1667556,0.4785874,0.4618153,0.1249243
3,2/6/2022 10:10,,,,,,,,,0.0325153,0.1940369,0.2729865,0.4214418,0.5268225,0.1260364
3,2/6/2022 10:20,,,,,,,,,0.0222225,0.2183846,0.2065419,0.4854464,0.2982968,0.1270047
3,2/6/2022 10:30,,,,,,,,,0.0159273,0.2392623,0.2360704,0.5038938,0.4856811,0.1263474
3,2/6/2022 10:40,,,,,,,,,0.0234712,0.2254541,0.21754,0.4818867,0.4851713,0.1256991
3,2/6/2022 10:50,,,,,,,,,0.015515,0.2119536,0.2047153,0.449926,0.4655502,0.1264376
3,2/6/2022 11:00,,,,,,,,,1.7678115,0.2513669,0.2691497,0.4839394,0.4662745,0.1288961
3,2/6/2022 11:10,,,,,,,,,4.3191158,0.1973193,0.1663203,0.4713982,0.4638417,0.127231
3,2/6/2022 11:20,,,,,,,,,4.6967485,0.1835409,0.2905709,0.4694086,0.5042671,0.1282888
3,2/6/2022 11:30,,,,,,,,,4.705086,0.2515781,0.2302353,0.493334,0.4955901,0.123676
3,2/6/2022 11:40,,,,,,,,,1.0836037,0.177975,0.1770693,0.4707312,0.4770863,0.1253446
3,2/6/2022 11:50,,,,,,,,,0.0289383,0.2414202,0.1279433,0.5195637,0.2081339,0.1255438
3,2/6/2022 12:00,,,,,,,,,0.0644746,0.188998,0.1922295,0.4806816,0.4554297,0.1222071
3,2/6/2022 12:10,,,,,,,,,0.0765877,0.1938845,0.1102065,0.4660125,0.2706697,0.1274891
3,2/6/2022 12:20,,,,,,,,,0.0339722,0.2383256,0.0613104,0.5014985,0.0086762,0.1275713
3,2/6/2022 12:30,,,,,,,,,0.030204,0.1661271,0.1287876,0.4638536,0.1658342,0.1222948
3,2/6/2022 12:40,,,,,,,,,0.0401766,0.1727448,0.2617843,0.4684572,0.4106827,0.1222665
3,2/6/2022 12:50,,,,,,,,,0.0583176,0.1018629,0.1768017,0.1486145,0.4202601,0.126483
3,2/6/2022 13:00,,,,,,,,,0.0284503,0.0531776,0.1040649,0.0171373,0.1379989,0.1272411
3,2/6/2022 13:10,,,,,,,,,-0.0007346,0.052022,0.060125,0.0173451,0.0087146,0.1284298
3,2/6/2022 13:20,,,,,,,,,0.0333959,0.261643,0.2217774,0.5030874,0.3782766,0.1285999
3,2/6/2022 13:30,,,,,,,,,0.0475629,0.1842119,0.24665,0.4677612,0.409331,0.1271768
3,2/6/2022 13:40,,,,,,,,,0.0357446,0.2097909,0.1248472,0.4178535,0.1893394,0.1285218
3,2/6/2022 13:50,,,,,,,,,0.0568218,0.136732,0.215806,0.3161751,0.4083268,0.1284606
3,2/6/2022 14:00,,,,,,,,,0.056785,0.1963012,0.2740675,0.3558284,0.5071863,0.1285059
3,2/6/2022 14:10,,,,,,,,,0.0429756,0.0523462,0.2664665,0.0165775,0.4633093,0.128772
3,2/6/2022 14:20,,,,,,,,,2.8829261,0.0517685,0.066824,0.016304,0.0347983,0.1283956
3,2/6/2022 14:30,,,,,,,,,4.2980619,0.0525813,0.1202471,0.0157158,0.2173541,0.1270667
3,2/6/2022 14:40,,,,,,,,,2.4460281,0.1532197,0.1010574,0.2134766,0.1177381,0.1242652
3,2/6/2022 14:50,,,,,,,,,0.0288144,0.1882039,0.0600737,0.4560833,0.0082862,0.1282549
3,2/6/2022 15:00,,,,,,,,,0.0571018,0.2544124,0.1466517,0.5005623,0.2415327,0.1287466
3,2/6/2022 15:10,,,,,,,,,0.0447915,0.2166504,0.2146996,0.4287696,0.4615625,0.0460767
3,2/6/2022 15:20,,,,,,,,,0.039491,0.188814,0.172534,0.4933407,0.456274,-0.001707
3,2/6/2022 15:30,,,,,,,,,0.0473576,0.2380507,0.1603354,0.4942584,0.4653512,-0.0016889
3,2/6/2022 15:40,,,,,,,,,0.037256,0.1906236,0.1700423,0.4619973,0.4628824,-0.0017571
3,2/6/2022 15:50,,,,,,,,,0.0629265,0.0841859,0.2289327,0.1924874,0.4165333,-0.0019922
3,2/6/2022 16:00,,,,,,,,,0.0218095,0.1503392,0.143675,0.3720483,0.4181643,-0.0021571
3,2/6/2022 16:10,,,,,,,,,2.8842708,0.1400024,0.170347,0.4591484,0.4191301,-0.0020124
3,2/6/2022 16:20,,,,,,,,,4.27298,0.1877598,0.2064936,0.4885694,0.4794101,-0.0019388
3,2/6/2022 16:30,,,,,,,,,3.4626348,0.1130711,0.1847304,0.496797,0.4520851,-0.0019394
3,2/6/2022 16:40,,,,,,,,,0.0190632,0.1601328,0.0876916,0.4739029,0.44987,-0.0019434
3,2/6/2022 16:50,,,,,,,,,-0.0003067,0.1004886,0.1393264,0.2857258,0.4643086,-0.0017569
3,2/6/2022 17:00,,,,,,,,,0.2922155,0.2050986,0.163867,0.4917518,0.4665398,-0.0018268
3,2/6/2022 17:10,,,,,,,,,4.4085379,0.1850797,0.1168507,0.4414037,0.3495786,-0.0019705
3,2/6/2022 17:20,,,,,,,,,4.5102109,0.205367,0.2591806,0.4771753,0.5024152,0.0000585
3,2/6/2022 17:30,,,,,,,,,4.4759416,0.2266052,0.1535918,0.4782638,0.551988,0.0005234
3,2/6/2022 17:40,,,,,,,,,4.4802875,0.2100217,0.2214943,0.5038309,0.5090368,0.0000991
3,2/6/2022 17:50,,,,,,,,,4.440712,0.2063267,0.2076566,0.4529593,0.4763749,-0.0002335
3,2/6/2022 18:00,,,,,,,,,4.491785,0.2175126,0.2041107,0.4625063,0.4902572,-0.0019862
3,2/6/2022 18:10,,,,,,,,,2.0963675,0.1641047,0.2197638,0.3045403,0.5174868,-0.0018841
3,2/6/2022 18:20,,,,,,,,,0.0103742,0.2074867,0.2075919,0.5044888,0.4710626,-0.0021307
3,2/6/2022 18:30,,,,,,,,,0.026758,0.1589934,0.2621357,0.2583077,0.4932613,-0.0019185
3,2/6/2022 18:40,,,,,,,,,0.0854987,0.222522,0.2371224,0.488522,0.4869858,-0.0014966
3,2/6/2022 18:50,,,,,,,,,0.0604283,0.2442218,0.2389681,0.5131786,0.5065536,-0.0017891
3,2/6/2022 19:00,,,,,,,,,0.0345849,0.2011481,0.205673,0.4719232,0.473221,-0.0017554
3,2/6/2022 19:10,,,,,,,,,0.0777664,0.1876528,0.2208987,0.4812297,0.4511684,-0.0060451
3,2/6/2022 19:20,,,,,,,,,0.041901,0.178717,0.2058073,0.4780357,0.4671602,-0.0066487
3,2/6/2022 19:30,,,,,,,,,0.0662186,0.2255242,0.2378761,0.4838882,0.4748109,-0.0065842
3,2/6/2022 19:40,,,,,,,,,3.2358936,0.1875922,0.0975978,0.4768337,0.4378316,-0.0059529
3,2/6/2022 19:50,,,,,,,,,4.7908297,0.1746027,0.2568119,0.3964869,0.5008548,-0.0062727
3,2/6/2022 20:00,,,,,,,,,4.8420976,0.2285328,0.2294646,0.488329,0.4662108,-0.0066872
3,2/6/2022 20:10,,,,,,,,,4.8258542,0.2142028,0.1525684,0.514781,0.4757532,-0.004788
3,2/6/2022 20:20,,,,,,,,,4.7620515,0.1446088,0.2241611,0.2937759,0.4549975,-0.0041538
3,2/6/2022 20:30,,,,,,,,,4.8144997,0.1360737,0.222158,0.254552,0.4953347,-0.0037975
3,2/6/2022 20:40,,,,,,,,,4.7480822,0.3095725,0.2879141,0.5196255,0.5198174,-0.0019354
3,2/6/2022 20:50,,,,,,,,,0.8612403,0.1929821,0.1777123,0.478586,0.4607117,-0.0017734
3,2/6/2022 21:00,,,,,,,,,0.0706752,0.2364229,0.2001095,0.4797733,0.4689238,-0.0017926
3,2/6/2022 21:10,,,,,,,,,0.0848935,0.2513741,0.2388148,0.5195937,0.4921091,-0.0016485
3,2/6/2022 21:20,,,,,,,,,0.0450394,0.186657,0.2421051,0.4785663,0.5035311,-0.0017095
3,2/6/2022 21:30,,,,,,,,,0.0479759,0.254331,0.2189363,0.4780752,0.4819303,-0.001659
3,2/6/2022 21:40,,,,,,,,,2.3156591,0.0972519,0.254293,0.1534411,0.4984422,-0.0017937
3,2/6/2022 21:50,,,,,,,,,4.7456736,0.1822198,0.2380703,0.4140624,0.4760612,-0.0022842
3,2/6/2022 22:00,,,,,,,,,4.7590317,0.193859,0.2164852,0.4064302,0.4664435,-0.0018805
3,2/6/2022 22:10,,,,,,,,,4.7375396,0.2389882,0.2978857,0.4661768,0.5115262,-0.0019971
3,2/6/2022 22:20,,,,,,,,,4.3936957,0.2213435,0.2173355,0.4956397,0.4733865,-0.0018878
3,2/6/2022 22:30,,,,,,,,,0.0249334,0.2367764,0.2723276,0.4942279,0.501718,-0.0018263
3,2/6/2022 22:40,,,,,,,,,0.0365283,0.2735914,0.27411,0.4617949,0.4982693,-0.001433
3,2/6/2022 22:50,,,,,,,,,0.0886357,0.2280381,0.1804423,0.5086928,0.4304353,-0.0018599
3,2/6/2022 23:00,,,,,,,,,0.0505832,0.1563712,0.1942813,0.4174485,0.4960094,-0.001767
3,2/6/2022 23:10,,,,,,,,,-0.0004973,0.1406159,0.252734,0.9786903,0.5184682,-0.0016899
3,2/6/2022 23:20,,,,,,,,,-0.000631,0.1856325,0.1579063,0.4890258,0.5234325,-0.001947
3,2/6/2022 23:30,,,,,,,,,0.0055151,0.3581266,0.1956114,0.5614123,0.4857894,-0.0018126
3,2/6/2022 23:40,,,,,,,,,0.0287514,0.2471515,0.2391371,0.417319,0.5083899,-0.0016131
3,2/6/2022 23:50,,,,,,,,,0.3619363,0.1562545,0.1804939,0.4598634,0.4582814,-0.0017187
3,3/6/2022 0:00,,,,,,,,,3.6545783,0.1978286,0.1776985,0.4957305,0.4720571,-0.0011192
3,3/6/2022 0:10,,,,,,,,,4.7522203,0.1975376,0.2506969,0.4926163,0.4948349,-0.0022476
3,3/6/2022 0:20,,,,,,,,,4.8372067,0.2603023,0.2733523,0.501445,0.5119862,-0.002065
3,3/6/2022 0:30,,,,,,,,,4.7446809,0.2442911,0.1625975,0.4910593,0.474201,-0.0018935
3,3/6/2022 0:40,,,,,,,,,3.6551639,0.1863314,0.0967803,0.4681793,0.0849237,-0.0020207
3,3/6/2022 0:50,,,,,,,,,0.0299327,0.2352875,0.059432,0.5273432,0.0082041,-0.0017167
3,3/6/2022 1:00,,,,,,,,,0.0453211,0.2142763,0.1827716,0.5329487,0.3448994,-0.0018624
3,3/6/2022 1:10,,,,,,,,,0.0541837,0.1796171,0.1754988,0.4779887,0.472454,-0.0018236
3,3/6/2022 1:20,,,,,,,,,0.0367307,0.0800415,0.2521737,0.4811578,0.4816924,-0.0019775
3,3/6/2022 1:30,,,,,,,,,-0.0002751,0.0793733,0.1672113,0.4759147,0.4779248,-0.001959
3,3/6/2022 1:40,,,,,,,,,-0.0001266,0.2056045,0.2462082,0.4941913,0.4935994,-0.001567
3,3/6/2022 1:50,,,,,,,,,0.0106315,0.1641831,0.1650433,0.5050009,0.387885,-0.001905
3,3/6/2022 2:00,,,,,,,,,0.0101472,0.1776714,0.203706,0.3782569,0.4381308,-0.0016708
3,3/6/2022 2:10,,,,,,,,,0.0102802,0.2010519,0.2149669,0.4810489,0.5785983,-0.0012615
3,3/6/2022 2:20,,,,,,,,,0.0161569,0.2359095,0.1708071,0.4746277,0.4295532,-0.0009558
3,3/6/2022 2:30,,,,,,,,,0.0276426,0.214123,0.2363425,0.5130883,0.4935955,-0.0011648
3,3/6/2022 2:40,,,,,,,,,0.0258222,0.2118023,0.2393374,0.4717839,0.4840647,-0.0004139
3,3/6/2022 2:50,,,,,,,,,1.050295,0.2344196,0.2450725,0.5062561,0.4962806,0.0008715
3,3/6/2022 3:00,,,,,,,,,3.9395468,0.2167704,0.2031408,0.4829918,0.4782867,0.0010349
3,3/6/2022 3:10,,,,,,,,,4.6129484,0.263037,0.2717845,0.5175356,0.4989958,-0.0039136
3,3/6/2022 3:20,,,,,,,,,4.6734665,0.2151769,0.2174959,0.4067481,0.4608927,-0.0062621
3,3/6/2022 3:30,,,,,,,,,4.6787602,0.1275084,0.2384029,0.4424031,0.4578929,-0.0067186
3,3/6/2022 3:40,,,,,,,,,2.8416185,0.0929833,0.1892673,0.4761995,0.4636089,-0.0065821
3,3/6/2022 3:50,,,,,,,,,0.021148,0.2120022,0.1660618,0.5028648,0.4812122,-0.0066055
3,3/6/2022 4:00,,,,,,,,,0.0183466,0.18215,0.1747632,0.4701991,0.4523292,0.0022065
3,3/6/2022 4:10,,,,,,,,,0.0295141,0.1832363,0.2395524,0.4793007,0.5010641,-0.0060834
3,3/6/2022 4:20,,,,,,,,,0.0227257,0.2866111,0.216528,0.5211516,0.4775058,-0.0044419
3,3/6/2022 4:30,,,,,,,,,0.0110426,0.1988185,0.1067632,0.3990506,0.4381761,-0.0046474
3,3/6/2022 4:40,,,,,,,,,1.4127666,0.2161351,0.1636588,0.4546893,0.4691595,-0.0031086
3,3/6/2022 4:50,,,,,,,,,4.5483765,0.2097357,0.2375373,0.3669897,0.4296403,0.1191978
3,3/6/2022 5:00,,,,,,,,,4.5610536,0.2690371,0.1675256,0.5015202,0.4776361,0.1281313
3,3/6/2022 5:10,,,,,,,,,4.6207375,0.2190875,0.2392309,0.4944416,0.4676204,0.1284436
3,3/6/2022 5:20,,,,,,,,,4.056955,0.1964392,0.2356704,0.495737,0.4980844,0.1276028
3,3/6/2022 5:30,,,,,,,,,0.0223297,0.2121275,0.2497284,0.4829212,0.5038142,0.1283961
3,3/6/2022 5:40,,,,,,,,,0.0357686,0.2495341,0.1694797,0.43673,0.4625477,0.1280715
3,3/6/2022 5:50,,,,,,,,,0.0479137,0.2493399,0.2162104,0.4801052,0.4721969,0.1282405
3,3/6/2022 6:00,,,,,,,,,0.0819472,0.2491175,0.2666813,0.4890409,0.5025728,0.1281366
3,3/6/2022 6:10,,,,,,,,,0.0384613,0.3383377,0.1692989,0.5203255,0.473385,0.1286516
3,3/6/2022 6:20,,,,,,,,,0.0554932,0.1941453,0.1993368,0.4376814,0.4520622,0.1284833
3,3/6/2022 6:30,,,,,,,,,0.0232719,0.2144376,0.2841196,0.4910436,0.5090696,0.1285175
3,3/6/2022 6:40,,,,,,,,,0.0273584,0.2539725,0.19273,0.4566636,0.4620109,0.1283971
3,3/6/2022 6:50,,,,,,,,,1.0928662,0.2262718,0.2439502,0.4346507,0.4938616,0.1286591
3,3/6/2022 7:00,,,,,,,,,4.5109212,0.1876253,0.2065009,0.4583106,0.4669568,0.1287285
3,3/6/2022 7:10,,,,,,,,,4.5563327,0.1930232,0.2019028,0.4652966,0.4660422,0.1285487
3,3/6/2022 7:20,,,,,,,,,4.5618138,0.1694544,0.2251112,0.453895,0.3895304,0.1286346
3,3/6/2022 7:30,,,,,,,,,4.5870802,0.1992236,0.1941457,0.3819953,0.3707372,0.1281128
3,3/6/2022 7:40,,,,,,,,,1.2255422,0.1069596,0.2088422,0.2351107,0.4971749,0.1284465
3,3/6/2022 7:50,,,,,,,,,2.3095497,0.1432186,0.2367445,0.8630581,0.5032629,0.1284576
3,3/6/2022 8:00,,,,,,,,,5.3806177,0.1269794,0.1559078,0.5264662,0.5534895,0.1292514
3,3/6/2022 8:10,,,,,,,,,0.2425091,0.1979895,0.164859,0.4744213,0.3438817,0.128496
3,3/6/2022 8:20,,,,,,,,,2.7433557,0.2389153,0.2624603,0.481345,0.4491929,0.129637
3,3/6/2022 8:30,,,,,,,,,1.17696,0.1871994,0.2310846,0.4842235,0.4326558,0.1279872
